url,about,tags,category,score,date
https://www.sun-rise.com/,Our primary task was to rapidly breathe life into sun-rise.com's brand universe. ,"['animated', 'typographic', 'WebGL']",products,7.83,Special Kudos 2023 Dec 17
https://www.emilnava.com/,"Director, Creative Director and Founder of wellness brand AMILE, and Ammolite Studios.","['photographic', 'video/sound', 'WebGL']",other,8.17,Special Kudos 2023 Dec 17
https://timetorefokus.com/,"TTR is a space to transform your agency, redefine your leadership, and unleash your team's potential.","['animated', 'one page', 'WebGL']",community,8.25,Website Of The Day 2024 Jan 13
https://daveholloway.uk,Portfolio website for multi-disciplinary designer and strategist Dave Holloway.,"['animated', 'typographic', 'WebGL']",web design/dev,7.66,Special Kudos 2023 Dec 13
https://b-agent.jp/,Branding Agent Inc. aims to spread joy by promoting lesser-known companies and shops with valuable services through effective branding.,"['animated', 'one page', 'WebGL']",agency,7.23,Special Kudos 2023 Dec 9
https://www.zizo.ne.jp/en/,"We're ZIZO, a creative agency based in Japan. We harness the power of creativity and technology to strategically brand and promote.","['animated', 'photographic', 'WebGL']",agency,7.49,Special Kudos 2023 Dec 8
https://www.roos.digital,"Multidisciplinary Designer. Create impressive websites with WebGL and Three.JS. I design, code, animate, model 3d, research, write","['animated', 'scroll', 'WebGL']",web design/dev,7.42,Special Kudos 2023 Dec 5
https://buzzworthystudio.com/,Buzzworthy Studio is delivering innovative design and development with impactful digital marketing campaigns.,"['animated', 'fullscreen', 'WebGL']",agency,8.34,Website Of The Day 2024 Jan 10
https://fencing.rhizomatiks.com/en,This website is a collection of data from a project to improve the viewer's sports experience through technology.,"['animated', 'minimal', 'WebGL']",sport,7.59,Special Kudos 2023 Dec 3
https://narita-akihabara.jp/,"This is the official website of Fa-So-La AKIHABARA, a tax-free shop in Narita Airport. ","['animated', 'colorful', 'WebGL']",travel,7.87,Special Kudos 2023 Dec 3
https://airbagstudio.it/en,Airbag Studio is an Application development studio focusing on merging the gap between complex code and intuitive user interfaces.,"['colorful', 'scroll', 'WebGL']",agency,7.86,Special Kudos 2023 Dec 3
https://guccibeautywishes.gucci.com/#/en/,Gucci Beauty wanted to turn their holiday campaign from a visual spectacle into a digital shopping experience with the same magic.,"['animated', 'scroll', 'WebGL']",products,8.93,Website Of The Day 2023 Dec 26
https://www.cartier.com/thefabulouscartierjourney,"Cartier invites you to fly over the starry night, aboard an imaginary airship, on a fabulous journey.","['animated', 'fullscreen', 'WebGL']",fashion,8.93,Website Of The Day 2023 Dec 13
https://viens-la.com,"New website of Viens-la, digital and branding studio","['animated', 'colorful', 'WebGL']",agency,8.63,Website Of The Day 2023 Dec 27
https://cargokite.com/,"CargoKite is a maritime hard tech firm, specializing in offering small autonomous micro-ships powered by wind energy.","['animated', 'scroll', 'WebGL']",products,8.47,Website Of The Day 2024 Jan 3
https://colorfulnight.pha5e.com,Colorful Night is a captivating motion detection game. The goal is to win as many points as possible by reproducing gestures.,"['animated', 'colorful', 'WebGL']",entertainment,9.04,Website Of The Day 2023 Dec 21
https://www.projart.fr/,"Projar is an interior design agency focusing on creative freedom, crafting unique spaces with local craftsmanship.","['grid', 'scroll', 'WebGL']",art,7.55,Special Kudos 2023 Nov 25
https://monopo.nyc/,"monopo nyc does not only connect dots but integrate across East + West, local and universal, physical and digital. ","['animated', 'scroll', 'WebGL']",web design/dev,7.87,Special Kudos 2023 Nov 24
https://www.lidiaeamato.com/en/,The wines of the Teramo hills bring the history and future of a territory into the wine glass.,"['animated', 'eCommerce', 'WebGL']",food/drink,8.36,Website Of The Day 2024 Jan 2
https://retool.com/reports/state-of-ai-2023,"What models, infra, and apps are devs using and loving? What are AI's real production use cases? Get insights on AI sentiment, adoption and more.","['animated', 'typographic', 'WebGL']",other,7.54,Special Kudos 2023 Nov 21
https://sustainablehorizons.ai/,Explore a vision of the future created with AI.,"['colorful', 'VR', 'WebGL']",education,8.85,Website Of The Day 2023 Dec 31
https://www.adidasarena.com/,A new basketball and urban culture performance hall is opening its doors in the north of Paris with the ambition of writing a new territory of possibilities.,"['colorful', 'illustrated', 'WebGL']",entertainment,8.55,Website Of The Day 2023 Dec 20
https://thefield.wsjbarrons.com/,The Field: a Mixed-Reality Storytelling Adventure by Dow Jones,"['colorful', 'VR', 'WebGL']",other,9.01,Website Of The Day 2023 Dec 8
https://www.johnjattoh.com,Embark on an exhilarating journey through an immersive microsite portfolio.,"['animated', 'minimal', 'WebGL']",web design/dev,NONE,Nominated 2023 Nov 10
https://michalzalobny.com/,"A seamless blend of innovative animations, peak performance, and stunning design. All crafted by Michal Zalobny.","['animated', 'minimal', 'WebGL']",web design/dev,8.26,Website Of The Day 2024 Jan 1
https://www.metal360.fr/,"AD, Webdesign & development for Metal360, a metalworker in west of France by Bureau W","['scroll', 'typographic', 'WebGL']",services,8.29,Website Of The Day 2023 Dec 23
https://dianaetuk.com/,2023 Portfolio website for Creative copywriter & storyteller - Diana Etuk,"['animated', 'parallax', 'WebGL']",services,7.92,Special Kudos 2023 Nov 13
https://enpowertrading.co.za/,Enpower Trading provides innovative energy supply solutions to power a sustainable future.,"['fullscreen', 'scroll', 'WebGL']",other,9.04,Website Of The Day 2023 Dec 5 / WOTM Dec
https://haunted.thedigitalpanda.com,Our WebGL trivia game blends artistry and innovation to bring your favourite spooky movies to life. Can you get them all?,"['animated', 'video/sound', 'WebGL']",other,8.27,Website Of The Day 2023 Dec 16
https://halfof8.com/,Art Journal: infinite grid of CGI snaps and stories. 2 Sound: essential audio track artworks. About: recent UX projects,"['grid', 'scroll', 'WebGL']",art,8.37,Website Of The Day 2023 Dec 11
https://primo-thermodry-pro.silverskin.it/en,"An interactive website to showcase a new Silverskin product line called Primo, using a mix of 3D, motion graphics and WebGL.","['animated', 'video/sound', 'WebGL']",products,7.88,Special Kudos 2023 Nov 1
https://odmd.only.digital/,Only Dark Matter of Digital is a digital design section at the IT conference Stachka 2023.,"['animated', 'responsive', 'WebGL']",other,7.47,Special Kudos 2023 Oct 31
https://brewdistrict24.com,"Classic craft beers, brewed without fuss. Pure, honest and damn delicious.","['colorful', 'scroll', 'WebGL']",food/drink,8.82,Website Of The Day 2023 Nov 21
https://shinyamatsuyama.com,"A personal website for Shinya Matsuyama, president of Siro inc., artist and technical director.","['minimal', 'typographic', 'WebGL']",art,7.30,Special Kudos 2023 Oct 31
https://www.usestate.org/,Portfolio site update-version,"['animated', 'one page', 'WebGL']",web design/dev,7.90,Special Kudos 2023 Oct 31
https://itsoffbrand.com,Elevating brands in unusual ways since 2023.,"['grid', 'minimal', 'WebGL']",agency,8.70,Website Of The Day 2023 Nov 22
http://gdk.com/ ,"Introducing GDK, rebranded. An immersive 3D experience, taking you on a journey through the layered world of German Doner Kebab.","['animated', 'WebGL']",food/drink,8.25,Website Of The Day 2023 Nov 26
https://bronitex.redcollar.co/,The creative concept is to reveal the entire process of creating a glove: from selecting the textile to delivery.,"['animated', 'eCommerce', 'WebGL']",products,8.59,Website Of The Day 2023 Nov 30
https://sanctuaryonthemoon.com/,"Sanctuary is a compact collection of sapphire discs. It will land on the Moon, as part of the NASA Artemis program.","['animated', 'video/sound', 'WebGL']",other,8.57,Website Of The Day 2023 Nov 29
https://www.mulberden.com,MulberDen is a creative agency for overall planning website design and digital marketing.,"['animated', 'jQuery', 'WebGL']",web design/dev,7.54,Special Kudos 2023 Oct 22
https://www.jsan.es/,"Portfolio of Javier Sánchez, Spanish designer based in Madrid, focused on digital product, branding and visual design.","['animated', 'typographic', 'WebGL']",web design/dev,7.78,Special Kudos 2023 Oct 14
https://quantumstretch.com/,"Discover Quantum, a stretch foil that is revolutionizing the packaging industry with its unparalleled elasticity and durability.","['animated', 'video/sound', 'WebGL']",products,8.08,Special Kudos 2023 Oct 10
https://flame.hydrel.com/,Experience sophisticated outdoor architectural lighting with FLAME.,"['colorful', 'one page', 'WebGL']",products,8.19,Special Kudos 2023 Oct 22
https://www.google.com/search/howsearchworks/our-history/,"Uncover search's evolution from early results to AI features. Explore each era on a user-friendly site, revealing Google's impact.","['animated', 'parallax', 'WebGL']",web design/dev,8.74,Website Of The Day 2023 Nov 17
https://engaged.be/,Engaged is a leading omnichannel activation agency helping brands get results by engaging with people in memorable experiences.,"['animated', 'scroll', 'WebGL']",agency,8.58,Website Of The Day 2023 Nov 27
http://davidfaure.eu/,Latest version of my portfolio showcasing my development skills upgrade.,"['animated', 'scroll', 'WebGL']",web design/dev,7.80,Special Kudos 2023 Oct 8
https://thejourney.lvmh.com/,The Journey is the unique Web-Destination of LVMH that gives access to all the immersive websites of the Luxury group.,"['fullscreen', 'parallax', 'WebGL']",community,8.83,Website Of The Day 2023 Dec 1
https://portal.griflan.com/,"Enabling fast and low-cost economic activity across chains without trusted third parties, for humans as well as aigents.","['animated', 'typographic', 'WebGL']",app,7.85,Special Kudos 2023 Oct 6
https://openlands.lvmh.com/,Openlands is an immersive experience to highlight the activity of Open Innovation Department of LVMH. ,"['illustrated', 'scroll', 'WebGL']",community,8.88,Website Of The Day 2023 Nov 15 / WOTM Nov
https://www.selfdiscipline.store/,"The style of the site is vintage, with retro photo processing and paper backgrounds.","['animated', 'eCommerce', 'WebGL']",sport,8.36,Website Of The Day 2023 Nov 6
https://www.14islands.com/,"We are a creative design and technology studio crafting lovable products, brands, and experiences.","['animated', 'responsive', 'WebGL']",agency,8.66,Website Of The Day 2023 Nov 9
https://idp.zerotredici.com/,"A design school based in Verona that offers a range of programs in interior design, media, web design, visual arts & more.","['scroll', 'SVG', 'WebGL']",education,8.16,Special Kudos 2023 Oct 22
http://www.talentunion.it/,We believe in the power of talents. We believe in the power of ideas.,"['animated', 'parallax', 'WebGL']",agency,7.35,Special Kudos 2023 Sep 26
https://fragrance.hermes.com/twillydhermes,Follow the silk ribbon in its mad dash around the streets of New York.,"['animated', 'colorful', 'WebGL']",entertainment,9.02,Website Of The Day 2023 Nov 13
https://www.arqitel.com/,"With a continuous 3D animation, we showcase Arqitel approach and show how migration data translates into real estate.","['animated', 'one page', 'WebGL']",real estate,8.14,Special Kudos 2023 Sep 24
https://lusion.co/,"Our 3rd version of our portfolio featuring some of our latest work, experiments and thought process.","['animated', 'colorful', 'WebGL']",agency,9.27,Website Of The Day 2023 Oct 25 / WOTM Oct
https://karanomachi.com,KaraNoMachi is a first-person game style portfolio website.,"['video/sound', 'WebGL']",web design/dev,7.36,Special Kudos 2023 Sep 24
https://gapsystudio.com/,Gapsy Studio is one-stop destination for web and app design solutions. We use cutting edge technologies and current 3D trends.,"['parallax', 'typographic', 'WebGL']",web design/dev,8.54,Website Of The Day 2023 Nov 7
https://thetechplayground.lvmh.com/,"From cybersecurity to Data & AI , 'The Tech Playground' associates the best of digital & tech and shows the talents of LVMH.","['animated', 'scroll', 'WebGL']",community,8.36,Website Of The Day 2023 Nov 1
https://montreal.leeroy.ca/?l=en,Explore Montreal with a Snow Owl guide in this captivating WebGL journey with handcrafted illustrations.,"['colorful', 'illustrated', 'WebGL']",travel,8.52,Website Of The Day 2023 Oct 26
